reviewId,content,score
9eabf0dc-d12a-43a7-b0bf-e7ddedd97d28,It is the best app ever!! everyone should try it and It's safe,5
5b405411-f958-4562-9734-c6ef5c7cbe5b,kundan,5
1b28caa9-9ee2-4b2b-89d7-819c85d2c296,superrr,5
780e86d7-b2eb-42ad-9949-118e369e0ad4,I hate this app because I got blocked for doing northing at all,1
ca3384a0-fc22-4441-9e6e-de39a09fe4ee,I love it,5
feff3b70-4a23-4da4-a847-67daabcc492d,Fun and inviting to be on,5
454a5719-d8c0-45bd-b169-7b4ab2b5daf0,it's good application,5
e4e0a6dc-c520-4281-aede-bf2656f2afe4,why you are not giving options to delete chats permanently 😮‍💨,1
4c446ae2-a5db-4f70-a44a-b68e106f8faa,good app but when we export photos they export it in the bandales,4
389d00d2-057d-4117-a4d8-9c9cfb44bbd0,yank,2
af659f4e-d2b4-4a0c-a955-5f0729901ae2,I only want to say that (nice app) 👍,5
9a111bc7-3a9d-4204-83b9-2e6694c23b9c,nice 👍,5
4ded645b-6e67-4156-b53b-e490608bcdd9,Good luck sl,5
e8020c09-8145-47a8-a95e-7d189617ee2b,good for charting,5
7a09d5e0-cd07-4246-838e-36ace5cb938b,fabulous 🤩😻,5
1283eb2a-3f4a-4a9c-897a-f9c5a77a31ff,super,5
f3e92656-aa77-4951-83f6-ed777deafaaa,5star,5
f531033c-ca86-4ab7-805f-db8d3ff581f4,Snapchat not Working,5
e4280643-d52c-4c68-8205-b9db89d8f1d1,This app is very good,5
f9a078b5-96fa-48d4-8a81-0e0a60e7248f,"It's a great app for the most part, it's easy to use, the spotlights are fun, but there are some glitches in the app, like I used to have someone on there and then I blocked them but then they somehow appeared on my chat list and I did end up finding out how to take it off. For the most part though it's a great app!",4
8f11df93-ab61-4dfe-afc5-5ec8b643437b,gimme beta version,5
78ace295-db88-45be-a999-862e5902850f,super app,5
2a3ad80b-9b2f-4328-8ed6-89d17b220821,worst app ever....Very unethical and unprivate,1
b3ee5a3e-601e-4f06-b75d-9b06bff5eba1,good 👍,5
d2f8b5c2-64a3-40fc-b852-4895ebbdd4aa,"this definitely made me make friends, but I would say that this is not for children but for over 16 or 18",4
e5e43ce0-e670-4df6-95d0-15fc4affbeb8,I can't save my videos without using a filter and it's frustrating,1
